epoch	1
Training Loss	31892.705582157258
Valid. Loss	27492.511160714286
Training Time	0:00:04
Validation Time	0:00:00
epoch	2
Training Loss	25187.238344254034
Valid. Loss	22647.030412946428
Training Time	0:00:03
Validation Time	0:00:00
epoch	3
Training Loss	20677.54013356855
Valid. Loss	19165.819754464286
Training Time	0:00:03
Validation Time	0:00:00
epoch	4
Training Loss	17490.051694808466
Valid. Loss	16573.51395089286
Training Time	0:00:03
Validation Time	0:00:00
epoch	5
Training Loss	15131.109185987903
Valid. Loss	14577.071010044643
Training Time	0:00:03
Validation Time	0:00:00
epoch	6
Training Loss	13309.457755796371
Valid. Loss	12992.512137276786
Training Time	0:00:03
Validation Time	0:00:00
epoch	7
Training Loss	11852.279454385081
Valid. Loss	11702.84765625
Training Time	0:00:03
Validation Time	0:00:00
epoch	8
Training Loss	10655.351058467742
Valid. Loss	10630.98353794643
Training Time	0:00:03
Validation Time	0:00:00
epoch	9
Training Loss	9652.287534652218
Valid. Loss	9723.622767857143
Training Time	0:00:03
Validation Time	0:00:00
epoch	10
Training Loss	8797.728216355847
Valid. Loss	8942.782645089286
Training Time	0:00:03
Validation Time	0:00:00
epoch	11
Training Loss	8059.235083795363
Valid. Loss	8261.069614955357
Training Time	0:00:03
Validation Time	0:00:00
epoch	12
Training Loss	7413.138451360887
Valid. Loss	7658.569126674107
Training Time	0:00:03
Validation Time	0:00:00
epoch	13
Training Loss	6841.9427135836695
Valid. Loss	7120.62744140625
Training Time	0:00:03
Validation Time	0:00:00
epoch	14
Training Loss	6332.527312247984
Valid. Loss	6636.282924107143
Training Time	0:00:03
Validation Time	0:00:00
epoch	15
Training Loss	5874.881788684475
Valid. Loss	6197.180524553572
Training Time	0:00:03
Validation Time	0:00:00
epoch	16
Training Loss	5461.228090347782
Valid. Loss	5796.824846540178
Training Time	0:00:03
Validation Time	0:00:00
epoch	17
Training Loss	5085.414944556452
Valid. Loss	5430.069614955357
Training Time	0:00:03
Validation Time	0:00:00
epoch	18
Training Loss	4742.494416267641
Valid. Loss	5092.76416015625
Training Time	0:00:03
Validation Time	0:00:00
epoch	19
Training Loss	4428.4253795992945
Valid. Loss	4781.505161830357
Training Time	0:00:03
Validation Time	0:00:00
epoch	20
Training Loss	4139.860957976311
Valid. Loss	4493.461704799107
Training Time	0:00:03
Validation Time	0:00:00
epoch	21
Training Loss	3873.9952038180445
Valid. Loss	4226.246930803572
Training Time	0:00:03
Validation Time	0:00:00
epoch	22
Training Loss	3628.4491951234877
Valid. Loss	3977.8251953125
Training Time	0:00:03
Validation Time	0:00:00
epoch	23
Training Loss	3401.1862399193546
Valid. Loss	3746.4430803571427
Training Time	0:00:03
Validation Time	0:00:00
epoch	24
Training Loss	3190.4479744203627
Valid. Loss	3530.576346261161
Training Time	0:00:03
Validation Time	0:00:00
epoch	25
Training Loss	2994.7039283014115
Valid. Loss	3328.889474051339
Training Time	0:00:03
Validation Time	0:00:00
epoch	26
Training Loss	2812.6131788684474
Valid. Loss	3140.204659598214
Training Time	0:00:03
Validation Time	0:00:00
epoch	27
Training Loss	2642.9937626008063
Valid. Loss	2963.4759695870534
Training Time	0:00:03
Validation Time	0:00:00
epoch	28
Training Loss	2484.7976861769152
Valid. Loss	2797.7704031808034
Training Time	0:00:03
Validation Time	0:00:00
epoch	29
Training Loss	2337.0914976058466
Valid. Loss	2642.251046316964
Training Time	0:00:03
Validation Time	0:00:00
epoch	30
Training Loss	2199.040121755292
Valid. Loss	2496.1641671316966
Training Time	0:00:03
Validation Time	0:00:00
epoch	31
Training Loss	2069.8930270287296
Valid. Loss	2358.828543526786
Training Time	0:00:03
Validation Time	0:00:00
epoch	32
Training Loss	1948.9737627583165
Valid. Loss	2229.625819614955
Training Time	0:00:03
Validation Time	0:00:00
epoch	33
Training Loss	1835.6700872605848
Valid. Loss	2107.993408203125
Training Time	0:00:03
Validation Time	0:00:00
epoch	34
Training Loss	1729.4265569871473
Valid. Loss	1993.4175851004463
Training Time	0:00:03
Validation Time	0:00:00
epoch	35
Training Loss	1629.7376708984375
Valid. Loss	1885.4280657087054
Training Time	0:00:03
Validation Time	0:00:00
epoch	36
Training Loss	1536.142121345766
Valid. Loss	1783.5936104910713
Training Time	0:00:03
Validation Time	0:00:00
epoch	37
Training Loss	1448.218230216734
Valid. Loss	1687.5174211774554
Training Time	0:00:03
Validation Time	0:00:00
epoch	38
Training Loss	1365.5792984501009
Valid. Loss	1596.8338971819196
Training Time	0:00:03
Validation Time	0:00:00
epoch	39
Training Loss	1287.8702746975807
Valid. Loss	1511.205322265625
Training Time	0:00:03
Validation Time	0:00:00
epoch	40
Training Loss	1214.7644574565272
Valid. Loss	1430.319614955357
Training Time	0:00:03
Validation Time	0:00:00
epoch	41
Training Loss	1145.9606382308468
Valid. Loss	1353.8873988560267
Training Time	0:00:03
Validation Time	0:00:00
epoch	42
Training Loss	1081.1808156659527
Valid. Loss	1281.6401541573662
Training Time	0:00:03
Validation Time	0:00:00
epoch	43
Training Loss	1020.1678624306955
Valid. Loss	1213.3284388950892
Training Time	0:00:03
Validation Time	0:00:00
epoch	44
Training Loss	962.6836528162802
Valid. Loss	1148.7200404575892
Training Time	0:00:03
Validation Time	0:00:00
epoch	45
Training Loss	908.5074462890625
Valid. Loss	1087.5986589704241
Training Time	0:00:03
Validation Time	0:00:00
epoch	46
Training Loss	857.4342966387348
Valid. Loss	1029.7625122070312
Training Time	0:00:03
Validation Time	0:00:00
epoch	47
Training Loss	809.2737032982611
Valid. Loss	975.0231672014509
Training Time	0:00:03
Validation Time	0:00:00
epoch	48
Training Loss	763.8484063917591
Valid. Loss	923.2044677734375
Training Time	0:00:03
Validation Time	0:00:00
epoch	49
Training Loss	720.9933471679688
Valid. Loss	874.1415666852679
Training Time	0:00:03
Validation Time	0:00:00
epoch	50
Training Loss	680.5545614919355
Valid. Loss	827.6800973074777
Training Time	0:00:03
Validation Time	0:00:00
epoch	51
Training Loss	642.388424781061
Valid. Loss	783.6753627232143
Training Time	0:00:03
Validation Time	0:00:00
epoch	52
Training Loss	606.3607837307837
Valid. Loss	741.9916033063616
Training Time	0:00:03
Validation Time	0:00:00
epoch	53
Training Loss	572.3462278304562
Valid. Loss	702.5013689313616
Training Time	0:00:03
Validation Time	0:00:00
epoch	54
Training Loss	540.2274484942036
Valid. Loss	665.0849696568081
Training Time	0:00:03
Validation Time	0:00:00
epoch	55
Training Loss	509.8946474136845
Valid. Loss	629.6297520228794
Training Time	0:00:03
