epoch	1
Training Loss	11279.871692288307
Valid. Loss	16904.958844866072
Training Time	0:00:04
Validation Time	0:00:00
epoch	2
Training Loss	9474.9097624748
Valid. Loss	14425.82310267857
Training Time	0:00:03
Validation Time	0:00:00
epoch	3
Training Loss	8115.492849042339
Valid. Loss	12532.44029017857
Training Time	0:00:03
Validation Time	0:00:00
epoch	4
Training Loss	7061.337150327621
Valid. Loss	11043.074497767857
Training Time	0:00:03
Validation Time	0:00:00
epoch	5
Training Loss	6221.127709173387
Valid. Loss	9834.386928013393
Training Time	0:00:03
Validation Time	0:00:00
epoch	6
Training Loss	5532.597868888609
Valid. Loss	8824.947195870536
Training Time	0:00:03
Validation Time	0:00:00
epoch	7
Training Loss	4954.504158266129
Valid. Loss	7963.159249441965
Training Time	0:00:03
Validation Time	0:00:00
epoch	8
Training Loss	4460.420827557964
Valid. Loss	7217.132952008928
Training Time	0:00:03
Validation Time	0:00:00
epoch	9
Training Loss	4033.313429309476
Valid. Loss	6566.129464285715
Training Time	0:00:03
Validation Time	0:00:00
epoch	10
Training Loss	3661.3360713835687
Valid. Loss	5994.904296875
Training Time	0:00:03
Validation Time	0:00:00
epoch	11
Training Loss	3335.3939169606856
Valid. Loss	5491.097377232143
Training Time	0:00:03
Validation Time	0:00:00
epoch	12
Training Loss	3048.1065634450606
Valid. Loss	5044.375697544643
Training Time	0:00:03
Validation Time	0:00:00
epoch	13
Training Loss	2793.4171772618447
Valid. Loss	4646.142578125
Training Time	0:00:03
Validation Time	0:00:00
epoch	14
Training Loss	2566.3774020287296
Valid. Loss	4289.312918526785
Training Time	0:00:03
Validation Time	0:00:00
epoch	15
Training Loss	2362.9579054309474
Valid. Loss	3968.074462890625
Training Time	0:00:03
Validation Time	0:00:00
epoch	16
Training Loss	2179.8724325856856
Valid. Loss	3677.649972098214
Training Time	0:00:03
Validation Time	0:00:00
epoch	17
Training Loss	2014.425285093246
Valid. Loss	3414.0916573660716
Training Time	0:00:03
Validation Time	0:00:00
epoch	18
Training Loss	1864.386955015121
Valid. Loss	3174.1112932477677
Training Time	0:00:03
Validation Time	0:00:00
epoch	19
Training Loss	1727.896492250504
Valid. Loss	2954.9479631696427
Training Time	0:00:03
Validation Time	0:00:00
epoch	20
Training Loss	1603.3866242439517
Valid. Loss	2754.262538364955
Training Time	0:00:03
Validation Time	0:00:00
epoch	21
Training Loss	1489.5256052324848
Valid. Loss	2570.05810546875
Training Time	0:00:03
Validation Time	0:00:00
epoch	22
Training Loss	1385.1729303175402
Valid. Loss	2400.617658342634
Training Time	0:00:03
Validation Time	0:00:00
epoch	23
Training Loss	1289.3446753717237
Valid. Loss	2244.453683035714
Training Time	0:00:03
Validation Time	0:00:00
epoch	24
Training Loss	1201.1865194997479
Valid. Loss	2100.2708042689733
Training Time	0:00:03
Validation Time	0:00:00
epoch	25
Training Loss	1119.9520716513357
Valid. Loss	1966.9336809430804
Training Time	0:00:03
Validation Time	0:00:00
epoch	26
Training Loss	1044.9859501008063
Valid. Loss	1843.4427315848213
Training Time	0:00:03
Validation Time	0:00:00
epoch	27
Training Loss	975.7098211473034
Valid. Loss	1728.9139404296875
Training Time	0:00:03
Validation Time	0:00:00
epoch	28
Training Loss	911.6111981791835
