epoch	1
Training Loss	26788.137474798386
Valid. Loss	24960.287109375
Training Time	0:00:04
Validation Time	0:00:00
epoch	2
Training Loss	18681.598286290322
Valid. Loss	19235.67578125
Training Time	0:00:03
Validation Time	0:00:00
epoch	3
Training Loss	13821.93056955645
Valid. Loss	15353.002511160714
Training Time	0:00:03
Validation Time	0:00:00
epoch	4
Training Loss	10735.947391633064
Valid. Loss	12612.73911830357
Training Time	0:00:03
Validation Time	0:00:00
epoch	5
Training Loss	8675.873503654233
Valid. Loss	10616.132533482143
Training Time	0:00:03
Validation Time	0:00:00
epoch	6
Training Loss	7233.8451990927415
Valid. Loss	9111.24720982143
Training Time	0:00:03
Validation Time	0:00:00
epoch	7
Training Loss	6173.236926663307
Valid. Loss	7934.193498883928
Training Time	0:00:03
Validation Time	0:00:00
epoch	8
Training Loss	5354.846711189516
Valid. Loss	6985.665248325893
Training Time	0:00:03
Validation Time	0:00:00
epoch	9
Training Loss	4701.332417149698
Valid. Loss	6210.422154017857
Training Time	0:00:03
Validation Time	0:00:00
epoch	10
Training Loss	4170.407281691028
Valid. Loss	5571.401018415178
Training Time	0:00:03
Validation Time	0:00:00
epoch	11
Training Loss	3733.3693060105848
Valid. Loss	5037.009905133928
Training Time	0:00:03
Validation Time	0:00:00
epoch	12
Training Loss	3367.4013671875
Valid. Loss	4581.932338169643
Training Time	0:00:03
Validation Time	0:00:00
epoch	13
Training Loss	3055.323289440524
Valid. Loss	4187.871547154018
Training Time	0:00:03
Validation Time	0:00:00
epoch	14
Training Loss	2784.9688523815526
Valid. Loss	3842.01171875
Training Time	0:00:03
Validation Time	0:00:00
epoch	15
Training Loss	2547.7903698336695
Valid. Loss	3535.240408761161
Training Time	0:00:03
Validation Time	0:00:00
epoch	16
Training Loss	2337.647736580141
Valid. Loss	3260.880545479911
Training Time	0:00:03
Validation Time	0:00:00
epoch	17
Training Loss	2149.9947391633063
Valid. Loss	3013.8852887834823
Training Time	0:00:03
Validation Time	0:00:00
epoch	18
Training Loss	1981.3652698147682
Valid. Loss	2790.3336007254466
Training Time	0:00:03
Validation Time	0:00:00
epoch	19
Training Loss	1829.048560357863
Valid. Loss	2587.1067243303573
Training Time	0:00:03
Validation Time	0:00:00
epoch	20
Training Loss	1690.8773469002017
Valid. Loss	2401.675048828125
Training Time	0:00:03
Validation Time	0:00:00
epoch	21
Training Loss	1565.0871700163812
Valid. Loss	2231.951590401786
Training Time	0:00:03
Validation Time	0:00:00
epoch	22
Training Loss	1450.2186082409273
Valid. Loss	2076.1908133370534
Training Time	0:00:03
Validation Time	0:00:00
epoch	23
Training Loss	1345.0482138356854
Valid. Loss	1932.9136788504463
Training Time	0:00:03
Validation Time	0:00:00
epoch	24
Training Loss	1248.5384738060736
Valid. Loss	1800.8546840122767
Training Time	0:00:03
Validation Time	0:00:00
epoch	25
Training Loss	1159.800787156628
Valid. Loss	1678.920689174107
Training Time	0:00:03
Validation Time	0:00:00
epoch	26
Training Loss	1078.0672331779233
Valid. Loss	1566.1597726004463
Training Time	0:00:03
Validation Time	0:00:00
epoch	27
Training Loss	1002.6691599199848
Valid. Loss	1461.737548828125
Training Time	0:00:03
Validation Time	0:00:00
epoch	28
Training Loss	933.0204743416078
Valid. Loss	1364.9175502232142
Training Time	0:00:03
Validation Time	0:00:00
epoch	29
Training Loss	868.604255922379
Valid. Loss	1275.0466831752233
Training Time	0:00:03
Validation Time	0:00:00
epoch	30
Training Loss	808.9622684601815
Valid. Loss	1191.5427769252233
Training Time	0:00:03
Validation Time	0:00:00
epoch	31
Training Loss	753.6862970167591
Valid. Loss	1113.884477887835
Training Time	0:00:03
Validation Time	0:00:00
epoch	32
Training Loss	702.4112411006804
Valid. Loss	1041.6032540457588
Training Time	0:00:03
Validation Time	0:00:00
epoch	33
Training Loss	654.8092080393145
Valid. Loss	974.2764718191964
Training Time	0:00:03
Validation Time	0:00:00
epoch	34
Training Loss	610.5848349294355
Valid. Loss	911.5218331473214
Training Time	0:00:03
Validation Time	0:00:00
epoch	35
Training Loss	569.4711392310357
Valid. Loss	852.9922136579241
Training Time	0:00:03
Validation Time	0:00:00
epoch	36
Training Loss	531.2261864446824
Valid. Loss	798.372052873884
Training Time	0:00:03
Validation Time	0:00:00
epoch	37
