epoch	1
Training Loss	32805.10861895161
Valid. Loss	27888.94168526786
Training Time	0:00:04
Validation Time	0:00:00
epoch	2
Training Loss	26248.600617439515
Valid. Loss	23266.818359375
Training Time	0:00:03
Validation Time	0:00:00
epoch	3
Training Loss	21822.80330141129
Valid. Loss	19892.271484375
Training Time	0:00:03
Validation Time	0:00:00
epoch	4
Training Loss	18653.82919606855
Valid. Loss	17339.708984375
Training Time	0:00:03
Validation Time	0:00:00
epoch	5
Training Loss	16274.200825352822
Valid. Loss	15344.630301339286
Training Time	0:00:03
Validation Time	0:00:00
epoch	6
Training Loss	14410.983272429436
Valid. Loss	13739.655831473214
Training Time	0:00:03
Validation Time	0:00:00
epoch	7
Training Loss	12902.071131552419
Valid. Loss	12417.859793526786
Training Time	0:00:03
Validation Time	0:00:00
epoch	8
Training Loss	11649.042527721775
Valid. Loss	11308.230189732143
Training Time	0:00:03
Validation Time	0:00:00
epoch	9
Training Loss	10588.64900453629
Valid. Loss	10361.268275669643
Training Time	0:00:03
Validation Time	0:00:00
epoch	10
Training Loss	9677.531533518146
Valid. Loss	9541.388253348214
Training Time	0:00:03
Validation Time	0:00:00
epoch	11
Training Loss	8884.63174143145
Valid. Loss	8822.58705357143
Training Time	0:00:03
Validation Time	0:00:00
epoch	12
Training Loss	8187.116667716734
Valid. Loss	8185.616141183035
Training Time	0:00:03
Validation Time	0:00:00
epoch	13
Training Loss	7567.878055695564
Valid. Loss	7616.017438616072
Training Time	0:00:03
Validation Time	0:00:00
epoch	14
Training Loss	7013.86962890625
Valid. Loss	7102.760811941965
Training Time	0:00:03
Validation Time	0:00:00
epoch	15
Training Loss	6514.971081149193
Valid. Loss	6637.29052734375
Training Time	0:00:03
Validation Time	0:00:00
epoch	16
Training Loss	6063.200431577621
Valid. Loss	6212.862025669643
Training Time	0:00:03
Validation Time	0:00:00
epoch	17
Training Loss	5652.163369455645
Valid. Loss	5824.074497767857
Training Time	0:00:03
Validation Time	0:00:00
epoch	18
Training Loss	5276.661794354839
Valid. Loss	5466.539760044643
Training Time	0:00:03
