epoch	1
Training Loss	52670.97379032258
Valid. Loss	43369.05189732143
Training Time	0:00:04
Validation Time	0:00:00
epoch	2
Training Loss	40045.4431703629
Valid. Loss	34483.619140625
Training Time	0:00:03
Validation Time	0:00:00
epoch	3
Training Loss	31982.499369959678
Valid. Loss	28350.137555803572
Training Time	0:00:03
Validation Time	0:00:00
epoch	4
Training Loss	26511.963835685485
Valid. Loss	23971.612723214286
Training Time	0:00:03
Validation Time	0:00:00
epoch	5
Training Loss	22619.11107610887
Valid. Loss	20731.517020089286
Training Time	0:00:03
Validation Time	0:00:00
epoch	6
Training Loss	19715.654737903227
Valid. Loss	18240.82979910714
Training Time	0:00:03
Validation Time	0:00:00
epoch	7
Training Loss	17450.60537424395
Valid. Loss	16259.983816964286
Training Time	0:00:03
Validation Time	0:00:00
epoch	8
Training Loss	15618.751323084678
Valid. Loss	14642.8115234375
Training Time	0:00:03
Validation Time	0:00:00
epoch	9
Training Loss	14099.364604334678
Valid. Loss	13295.598214285714
Training Time	0:00:03
Validation Time	0:00:00
epoch	10
Training Loss	12815.978358114919
Valid. Loss	12153.95298549107
Training Time	0:00:03
Validation Time	0:00:00
epoch	11
Training Loss	11715.827809979839
Valid. Loss	11171.889090401786
Training Time	0:00:03
Validation Time	0:00:00
epoch	12
Training Loss	10760.733933971775
Valid. Loss	10316.025390625
Training Time	0:00:03
Validation Time	0:00:00
epoch	13
Training Loss	9922.474766885081
Valid. Loss	9561.807338169643
Training Time	0:00:03
Validation Time	0:00:00
epoch	14
Training Loss	9179.866809475807
Valid. Loss	8890.87562779018
Training Time	0:00:03
Validation Time	0:00:00
epoch	15
Training Loss	8516.756599672379
Valid. Loss	8289.256417410714
Training Time	0:00:03
Validation Time	0:00:00
epoch	16
Training Loss	7920.621676537298
Valid. Loss	7746.12548828125
Training Time	0:00:03
Validation Time	0:00:00
epoch	17
Training Loss	7381.595781880041
Valid. Loss	7252.9541015625
Training Time	0:00:03
Validation Time	0:00:00
epoch	18
Training Loss	6891.783864667339
Valid. Loss	6802.917898995535
Training Time	0:00:03
Validation Time	0:00:00
epoch	19
Training Loss	6444.778241557459
Valid. Loss	6390.478655133928
Training Time	0:00:03
Validation Time	0:00:00
epoch	20
Training Loss	6035.310184601814
Valid. Loss	6011.083286830357
Training Time	0:00:03
Validation Time	0:00:00
epoch	21
Training Loss	5658.995904737903
Valid. Loss	5660.943289620535
Training Time	0:00:03
Validation Time	0:00:00
epoch	22
Training Loss	5312.149634576613
Valid. Loss	5336.872767857143
Training Time	0:00:03
Validation Time	0:00:00
epoch	23
Training Loss	4991.642459992439
Valid. Loss	5036.166922433035
Training Time	0:00:03
Validation Time	0:00:00
epoch	24
Training Loss	4694.795362903225
Valid. Loss	4756.507463727678
Training Time	0:00:03
Validation Time	0:00:00
epoch	25
Training Loss	4419.296599357359
