epoch	1
Training Loss	6278.1787109375
Valid. Loss	6467.845284598215
Training Time	0:00:04
Validation Time	0:00:00
epoch	2
Training Loss	3838.6929577242945
Valid. Loss	5211.249790736607
Training Time	0:00:03
Validation Time	0:00:00
epoch	3
Training Loss	2961.2791629914313
Valid. Loss	4421.391008649553
Training Time	0:00:03
Validation Time	0:00:00
epoch	4
Training Loss	2486.8843009702623
Valid. Loss	3847.9705636160716
Training Time	0:00:03
Validation Time	0:00:00
epoch	5
Training Loss	2165.6422473538305
Valid. Loss	3418.9103655133927
Training Time	0:00:03
Validation Time	0:00:00
epoch	6
Training Loss	1926.5183853641634
Valid. Loss	3083.4994070870534
Training Time	0:00:03
Validation Time	0:00:00
epoch	7
Training Loss	1737.4974168346773
Valid. Loss	2810.049490792411
Training Time	0:00:03
Validation Time	0:00:00
epoch	8
Training Loss	1581.6445588142642
Valid. Loss	2579.842041015625
Training Time	0:00:03
Validation Time	0:00:00
epoch	9
Training Loss	1449.2985485446068
Valid. Loss	2381.430437360491
Training Time	0:00:03
Validation Time	0:00:00
epoch	10
Training Loss	1334.5305884576612
Valid. Loss	2207.4273856026784
Training Time	0:00:03
Validation Time	0:00:00
epoch	11
Training Loss	1233.4612032982611
Valid. Loss	2052.8166155133927
Training Time	0:00:03
Validation Time	0:00:00
epoch	12
Training Loss	1143.4139207409273
Valid. Loss	1914.0394810267858
Training Time	0:00:03
Validation Time	0:00:00
epoch	13
Training Loss	1062.4611462008568
Valid. Loss	1788.4764753069196
Training Time	0:00:03
Validation Time	0:00:00
epoch	14
Training Loss	989.164290889617
Valid. Loss	1674.1387416294642
Training Time	0:00:03
Validation Time	0:00:00
epoch	15
Training Loss	922.417740360383
Valid. Loss	1569.4757603236608
Training Time	0:00:03
Validation Time	0:00:00
epoch	16
Training Loss	861.3502098821824
Valid. Loss	1473.2521449497767
Training Time	0:00:03
Validation Time	0:00:00
epoch	17
Training Loss	805.2606260238156
Valid. Loss	1384.4640415736608
Training Time	0:00:03
Validation Time	0:00:00
epoch	18
Training Loss	753.5746282762096
Valid. Loss	1302.2826974051338
Training Time	0:00:03
Validation Time	0:00:00
epoch	19
Training Loss	705.8142198131931
Valid. Loss	1226.0142647879463
Training Time	0:00:03
Validation Time	0:00:00
epoch	20
Training Loss	661.5764494865172
Valid. Loss	1155.0706089564733
Training Time	0:00:03
Validation Time	0:00:00
epoch	21
Training Loss	620.517565327306
Valid. Loss	1088.9479806082588
Training Time	0:00:03
Validation Time	0:00:00
epoch	22
Training Loss	582.3413538778982
Valid. Loss	1027.2107805524554
Training Time	0:00:03
Validation Time	0:00:00
epoch	23
Training Loss	546.7903019074471
Valid. Loss	969.4790649414062
