epoch	1
Training Loss	21348.88501764113
Valid. Loss	23027.044363839286
Training Time	0:00:04
Validation Time	0:00:00
epoch	2
Training Loss	15130.476373487903
Valid. Loss	17974.204241071428
Training Time	0:00:03
Validation Time	0:00:00
epoch	3
Training Loss	11169.601751512097
Valid. Loss	14346.399135044643
Training Time	0:00:03
Validation Time	0:00:00
epoch	4
Training Loss	8560.104728452621
Valid. Loss	11688.779994419643
Training Time	0:00:03
Validation Time	0:00:00
epoch	5
Training Loss	6784.661857358871
Valid. Loss	9711.997628348214
Training Time	0:00:03
Validation Time	0:00:00
epoch	6
Training Loss	5537.439342867943
Valid. Loss	8215.548409598214
Training Time	0:00:03
Validation Time	0:00:00
epoch	7
Training Loss	4630.236540763609
Valid. Loss	7053.69189453125
Training Time	0:00:03
Validation Time	0:00:00
epoch	8
Training Loss	3943.5758489793348
Valid. Loss	6121.638881138393
Training Time	0:00:03
Validation Time	0:00:00
epoch	9
Training Loss	3401.8937909526207
Valid. Loss	5350.581752232143
Training Time	0:00:03
Validation Time	0:00:00
epoch	10
Training Loss	2960.2979618195563
Valid. Loss	4702.095458984375
Training Time	0:00:03
Validation Time	0:00:00
epoch	11
Training Loss	2594.2997810609877
Valid. Loss	4156.147181919643
Training Time	0:00:03
Validation Time	0:00:00
epoch	12
Training Loss	2289.598888766381
Valid. Loss	3697.900216238839
Training Time	0:00:03
Validation Time	0:00:00
epoch	13
Training Loss	2035.0945848034273
Valid. Loss	3312.324881417411
Training Time	0:00:03
Validation Time	0:00:00
epoch	14
Training Loss	1820.9165629725303
Valid. Loss	2985.207693917411
Training Time	0:00:03
Validation Time	0:00:00
epoch	15
Training Loss	1638.7559420677924
Valid. Loss	2704.701346261161
Training Time	0:00:03
Validation Time	0:00:00
epoch	16
Training Loss	1482.0905171055947
Valid. Loss	2461.5922328404017
Training Time	0:00:03
Validation Time	0:00:00
epoch	17
Training Loss	1345.9656943044354
Valid. Loss	2248.875
Training Time	0:00:03
Validation Time	0:00:00
epoch	18
Training Loss	1226.6327061806955
Valid. Loss	2061.2117919921875
Training Time	0:00:03
Validation Time	0:00:00
epoch	19
Training Loss	1121.226336079259
Valid. Loss	1894.4856654575892
Training Time	0:00:03
Validation Time	0:00:00
epoch	20
Training Loss	1027.5221518239666
Valid. Loss	1745.4707554408483
Training Time	0:00:03
Validation Time	0:00:00
epoch	21
Training Loss	943.7644732075353
Valid. Loss	1611.5997837611608
Training Time	0:00:03
Validation Time	0:00:00
epoch	22
Training Loss	868.5453668409779
Valid. Loss	1490.7983572823662
Training Time	0:00:03
Validation Time	0:00:00
epoch	23
Training Loss	800.7194883285031
Valid. Loss	1381.3679024832588
Training Time	0:00:03
Validation Time	0:00:00
epoch	24
Training Loss	739.343001827117
Valid. Loss	1281.900626046317
Training Time	0:00:03
Validation Time	0:00:00
epoch	25
Training Loss	683.6291641727571
Valid. Loss	1191.217320033482
Training Time	0:00:03
Validation Time	0:00:00
epoch	26
Training Loss	632.9155696745842
Valid. Loss	1108.3203996930804
Training Time	0:00:03
Validation Time	0:00:00
epoch	27
Training Loss	586.6394594254032
Valid. Loss	1032.3591134207588
Training Time	0:00:03
Validation Time	0:00:00
epoch	28
Training Loss	544.3189529911165
Valid. Loss	962.6022164481027
Training Time	0:00:03
Validation Time	0:00:00
epoch	29
Training Loss	505.5384777438256
