epoch	1
Training Loss	26765.522996471773
Valid. Loss	25887.38113839286
Training Time	0:00:04
Validation Time	0:00:00
epoch	2
Training Loss	20101.795299899193
Valid. Loss	21074.337890625
Training Time	0:00:03
Validation Time	0:00:00
epoch	3
Training Loss	15991.698557207661
Valid. Loss	17699.436104910714
Training Time	0:00:03
Validation Time	0:00:00
epoch	4
Training Loss	13253.802198840725
Valid. Loss	15209.668247767857
Training Time	0:00:03
Validation Time	0:00:00
epoch	5
Training Loss	11304.303364415322
Valid. Loss	13298.47670200893
Training Time	0:00:03
Validation Time	0:00:00
epoch	6
Training Loss	9835.35197202621
Valid. Loss	11782.136997767857
Training Time	0:00:03
Validation Time	0:00:00
epoch	7
Training Loss	8678.122322328629
Valid. Loss	10547.732142857143
Training Time	0:00:03
Validation Time	0:00:00
epoch	8
Training Loss	7737.7797694052415
Valid. Loss	9522.708286830357
Training Time	0:00:03
Validation Time	0:00:00
epoch	9
Training Loss	6957.188429309475
Valid. Loss	8656.581124441964
Training Time	0:00:03
Validation Time	0:00:00
epoch	10
Training Loss	6297.952006678427
Valid. Loss	7912.678641183035
Training Time	0:00:03
Validation Time	0:00:00
epoch	11
Training Loss	5732.556735131048
Valid. Loss	7264.387486049107
Training Time	0:00:03
Validation Time	0:00:00
epoch	12
Training Loss	5241.018507434475
Valid. Loss	6692.476771763393
Training Time	0:00:03
Validation Time	0:00:00
epoch	13
Training Loss	4808.7655383694555
Valid. Loss	6182.92724609375
Training Time	0:00:03
Validation Time	0:00:00
epoch	14
Training Loss	4425.046142578125
Valid. Loss	5725.3154296875
Training Time	0:00:03
Validation Time	0:00:00
epoch	15
Training Loss	4081.7770051033267
Valid. Loss	5311.707380022322
Training Time	0:00:03
Validation Time	0:00:00
epoch	16
Training Loss	3772.7487714213707
Valid. Loss	4935.915666852678
Training Time	0:00:03
Validation Time	0:00:00
epoch	17
Training Loss	3493.0902611517135
Valid. Loss	4593.010358537947
Training Time	0:00:03
Validation Time	0:00:00
epoch	18
Training Loss	3238.904832409274
Valid. Loss	4278.986711774553
Training Time	0:00:03
Validation Time	0:00:00
epoch	19
Training Loss	3007.0212796118954
Valid. Loss	3990.5363420758927
Training Time	0:00:03
Validation Time	0:00:00
epoch	20
Training Loss	2794.8190524193546
Valid. Loss	3724.887520926339
Training Time	0:00:03
Validation Time	0:00:00
epoch	21
Training Loss	2600.104066910282
Valid. Loss	3479.6881975446427
Training Time	0:00:03
Validation Time	0:00:00
epoch	22
Training Loss	2421.01759781376
Valid. Loss	3252.9220842633927
Training Time	0:00:03
Validation Time	0:00:00
epoch	23
Training Loss	2255.968998078377
Valid. Loss	3042.8438895089284
Training Time	0:00:03
Validation Time	0:00:00
epoch	24
Training Loss	2103.5849688130043
Valid. Loss	2847.9308733258927
Training Time	0:00:03
Validation Time	0:00:00
epoch	25
Training Loss	1962.6704062184979
Valid. Loss	2666.8452497209823
Training Time	0:00:03
Validation Time	0:00:00
epoch	26
Training Loss	1832.1781005859375
Valid. Loss	2498.40380859375
Training Time	0:00:03
Validation Time	0:00:00
epoch	27
Training Loss	1711.1847750756049
Valid. Loss	2341.554844447545
Training Time	0:00:03
Validation Time	0:00:00
epoch	28
Training Loss	1598.8719758064517
Valid. Loss	2195.358380998884
Training Time	0:00:03
Validation Time	0:00:00
epoch	29
Training Loss	1494.5106161794354
Valid. Loss	2058.9711390904017
Training Time	0:00:03
Validation Time	0:00:00
epoch	30
Training Loss	1397.4482894405241
Valid. Loss	1931.6331961495537
Training Time	0:00:03
Validation Time	0:00:00
epoch	31
Training Loss	1307.0990147744455
Valid. Loss	1812.657749720982
Training Time	0:00:03
Validation Time	0:00:00
epoch	32
Training Loss	1222.9345191217237
Valid. Loss	1701.421595982143
Training Time	0:00:03
Validation Time	0:00:00
epoch	33
Training Loss	1144.477035030242
Valid. Loss	1597.3581368582588
Training Time	0:00:03
Validation Time	0:00:00
epoch	34
Training Loss	1071.2932325793852
Valid. Loss	1499.9504568917412
Training Time	0:00:03
