epoch	1
Training Loss	78682.71811995968
Valid. Loss	65654.0859375
Training Time	0:00:04
Validation Time	0:00:00
epoch	2
Training Loss	56517.27457157258
Valid. Loss	48600.35100446428
Training Time	0:00:03
Validation Time	0:00:00
epoch	3
Training Loss	41993.655241935485
Valid. Loss	36910.532924107145
Training Time	0:00:03
Validation Time	0:00:00
epoch	4
Training Loss	32215.570186491936
Valid. Loss	28801.094308035714
Training Time	0:00:03
Validation Time	0:00:00
epoch	5
Training Loss	25507.170362903227
Valid. Loss	23116.17801339286
Training Time	0:00:03
Validation Time	0:00:00
epoch	6
Training Loss	20826.83480342742
Valid. Loss	19084.094866071428
Training Time	0:00:03
Validation Time	0:00:00
epoch	7
Training Loss	17495.425119707663
Valid. Loss	16174.8662109375
Training Time	0:00:03
Validation Time	0:00:00
epoch	8
Training Loss	15055.47763356855
Valid. Loss	14019.55775669643
Training Time	0:00:03
Validation Time	0:00:00
epoch	9
Training Loss	13199.1689453125
Valid. Loss	12367.13169642857
Training Time	0:00:03
Validation Time	0:00:00
epoch	10
Training Loss	11730.005890877017
Valid. Loss	11056.8740234375
Training Time	0:00:03
Validation Time	0:00:00
epoch	11
Training Loss	10531.49373109879
Valid. Loss	9989.93373325893
Training Time	0:00:03
Validation Time	0:00:00
epoch	12
Training Loss	9534.070123487903
Valid. Loss	9102.843959263393
Training Time	0:00:03
Validation Time	0:00:00
epoch	13
Training Loss	8691.120652721775
Valid. Loss	8351.82407924107
Training Time	0:00:03
Validation Time	0:00:00
epoch	14
Training Loss	7968.518192414314
Valid. Loss	7705.6357421875
Training Time	0:00:03
Validation Time	0:00:00
epoch	15
Training Loss	7340.863139490927
Valid. Loss	7141.76123046875
Training Time	0:00:03
Validation Time	0:00:00
epoch	16
Training Loss	6789.304860761089
Valid. Loss	6643.800920758928
Training Time	0:00:03
Validation Time	0:00:00
epoch	17
Training Loss	6299.787014868952
Valid. Loss	6199.620744977678
Training Time	0:00:03
Validation Time	0:00:00
epoch	18
Training Loss	5861.6865391885085
Valid. Loss	5800.079171316965
Training Time	0:00:03
Validation Time	0:00:00
epoch	19
Training Loss	5466.836205267137
Valid. Loss	5438.156529017857
Training Time	0:00:03
Validation Time	0:00:00
epoch	20
Training Loss	5108.844096522177
Valid. Loss	5108.36572265625
Training Time	0:00:03
Validation Time	0:00:00
epoch	21
Training Loss	4782.621991557459
Valid. Loss	4806.341587611607
Training Time	0:00:03
Validation Time	0:00:00
epoch	22
Training Loss	4484.055931829637
Valid. Loss	4528.558349609375
Training Time	0:00:03
Validation Time	0:00:00
epoch	23
Training Loss	4209.773602885584
Valid. Loss	4272.127057756697
Training Time	0:00:03
Validation Time	0:00:00
epoch	24
Training Loss	3956.9749637726813
Valid. Loss	4034.6482979910716
Training Time	0:00:03
Validation Time	0:00:00
epoch	25
Training Loss	3723.308900894657
Valid. Loss	3814.1070731026784
Training Time	0:00:03
Validation Time	0:00:00
epoch	26
Training Loss	3506.7813287550402
Valid. Loss	3608.7925851004466
Training Time	0:00:03
Validation Time	0:00:00
epoch	27
Training Loss	3305.6851767263106
Valid. Loss	3417.238106863839
Training Time	0:00:03
Validation Time	0:00:00
epoch	28
Training Loss	3118.546811995968
Valid. Loss	3238.175606863839
Training Time	0:00:03
Validation Time	0:00:00
epoch	29
Training Loss	2944.0851972026207
Valid. Loss	3070.500802176339
Training Time	0:00:03
Validation Time	0:00:00
epoch	30
Training Loss	2781.1783329133063
Valid. Loss	2913.2442801339284
Training Time	0:00:03
Validation Time	0:00:00
epoch	31
Training Loss	2628.8385364163305
Valid. Loss	2765.550851004464
Training Time	0:00:03
Validation Time	0:00:00
epoch	32
Training Loss	2486.190736832157
Valid. Loss	2626.6609933035716
Training Time	0:00:03
Validation Time	0:00:00
epoch	33
Training Loss	2352.456231886341
Valid. Loss	2495.897216796875
Training Time	0:00:03
Validation Time	0:00:00
epoch	34
Training Loss	2226.9388348979332
Valid. Loss	2372.6522391183034
Training Time	0:00:03
Validation Time	0:00:00
epoch	35
Training Loss	2109.013608870968
Valid. Loss	2256.3793596540177
Training Time	0:00:03
Validation Time	0:00:00
epoch	36
Training Loss	1998.1172583795362
Valid. Loss	2146.5849958147323
Training Time	0:00:03
Validation Time	0:00:00
epoch	37
Training Loss	1893.740454889113
Valid. Loss	2042.8209926060267
Training Time	0:00:03
Validation Time	0:00:00
epoch	38
Training Loss	1795.421174080141
Valid. Loss	1944.6803676060267
Training Time	0:00:03
Validation Time	0:00:00
epoch	39
Training Loss	1702.7389939831148
Valid. Loss	1851.7915213448662
Training Time	0:00:03
Validation Time	0:00:00
epoch	40
Training Loss	1615.3103736139112
Valid. Loss	1763.8144356863838
Training Time	0:00:03
Validation Time	0:00:00
epoch	41
Training Loss	1532.7845183341733
Valid. Loss	1680.4376220703125
Training Time	0:00:03
Validation Time	0:00:00
epoch	42
Training Loss	1454.839859501008
Valid. Loss	1601.3746512276787
Training Time	0:00:03
Validation Time	0:00:00
epoch	43
Training Loss	1381.1807940083165
Valid. Loss	1526.361363002232
Training Time	0:00:03
Validation Time	0:00:00
epoch	44
Training Loss	1311.5353236044607
Valid. Loss	1455.1542096819196
